Iter,Time,Reward
4,0.200825,-0.258790
4,0.201039,0.351248
4,0.201253,0.794523
4,0.201467,0.788656
4,0.201679,-0.064204
4,0.201890,-0.489291
4,0.202104,-0.638799
4,0.202316,-0.651186
4,0.202529,-0.623047
4,0.202882,-0.862499
4,0.203128,-0.597830
4,0.203349,-0.837932
4,0.203570,-0.818595
4,0.203788,-0.374555
4,0.204022,-0.541422
4,0.204239,0.917738
4,0.204455,0.485820
4,0.204669,0.259415
4,0.204884,0.057720
4,0.205098,0.541240
4,0.205343,0.371087
4,0.205566,1.357435
4,0.205782,1.248579
4,0.205997,2.114842
4,0.206211,1.869217
4,0.206445,3.035518
4,0.206661,4.117931
4,0.206875,3.881851
4,0.207089,3.973467
4,0.207302,4.186671
4,0.207534,4.181228
4,0.207799,4.145805
4,0.208058,4.126827
4,0.208280,4.580536
4,0.208532,4.791029
4,0.208756,5.365059
4,0.208975,5.770654
4,0.209194,6.466266
4,0.209556,6.325247
4,0.209779,6.270817
4,0.209996,7.357198
4,0.210226,7.603517
4,0.210446,8.366715
4,0.210681,8.308249
4,0.210903,8.415402
4,0.211258,9.961496
4,0.211524,10.726445
4,0.211860,11.150547
4,0.212088,11.932891
4,0.212308,12.277708
4,0.212525,12.439353
4,0.212761,13.870427
4,0.212981,15.130981
4,0.213199,15.182537
4,0.213415,16.030161
4,0.213630,16.087331
4,0.213866,16.028569
4,0.214093,16.071518
4,0.214311,16.610791
4,0.214527,16.521649
4,0.214743,16.614500
4,0.214979,16.902199
4,0.215195,17.354938
4,0.215410,18.859729
4,0.215624,19.160890
4,0.215870,19.956738
4,0.216114,20.947844
4,0.216332,21.760547
4,0.216548,22.192752
4,0.216761,22.155120
4,0.216991,22.985259
4,0.217209,23.462076
4,0.217435,24.118163
4,0.217651,25.560649
4,0.217867,26.144345
4,0.218102,26.458074
4,0.218319,26.927360
4,0.218533,26.957745
4,0.218747,27.288644
4,0.218959,28.000370
4,0.219194,27.836790
4,0.219446,28.466532
4,0.219847,28.381224
4,0.220228,28.195173
4,0.220455,29.141318
4,0.220675,30.364560
4,0.220894,30.172510
4,0.221110,30.626018
4,0.221345,30.576419
4,0.221564,31.302940
4,0.221779,31.546961
4,0.221994,32.293936
4,0.222209,32.696585
4,0.222450,32.530009
4,0.222668,32.754005
4,0.222884,33.723418
4,0.223099,33.742958
4,0.223320,34.051980
4,0.223556,34.509599
4,0.223774,34.591212
4,0.224041,35.162435
4,0.224262,35.362641
4,0.224498,36.375572
4,0.224716,36.727487
4,0.224934,38.057061
4,0.225151,38.427629
4,0.225369,38.185025
4,0.225610,39.050281
4,0.225832,39.053854
4,0.226050,40.201781
4,0.226268,39.908398
4,0.226483,39.517410
4,0.226699,39.180135
4,0.226913,40.014323
4,0.227128,40.147198
4,0.227344,40.760471
4,0.227568,40.692158
4,0.227980,41.555710
4,0.228270,41.180285
4,0.228498,41.583433
4,0.228757,41.274378
4,0.228985,41.065463
4,0.229205,41.041279
4,0.229425,42.960539
4,0.229642,43.708231
4,0.229876,45.412368
4,0.230095,44.836639
4,0.230313,45.628287
4,0.230530,45.022214
4,0.230748,45.570999
4,0.230985,44.935868
4,0.231204,44.628073
4,0.231420,43.959698
4,0.231637,43.773931
4,0.231881,45.877064
4,0.232104,45.714486
4,0.232321,45.050810
4,0.232536,44.302039
4,0.232752,43.648759
4,0.232985,43.476905
4,0.233204,42.787039
4,0.233417,41.958652
4,0.233633,41.694390
4,0.233845,41.061418
4,0.234174,40.232839
4,0.234582,40.954967
4,0.234986,42.573866
4,0.235391,41.633343
4,0.235795,40.757037
4,0.236220,41.207769
4,0.236650,40.193844
4,0.237047,40.363989
4,0.237465,39.593735
4,0.237876,40.235780
4,0.238284,40.202576
4,0.238691,42.676171
4,0.239106,43.082647
4,0.239513,43.234702
4,0.239932,42.301828
4,0.240340,44.239988
4,0.240758,43.063863
4,0.241165,41.926232
4,0.241572,41.811334
4,0.241979,41.854581
4,0.242383,41.114634
4,0.242787,39.774780
4,0.243191,39.468454
4,0.243595,40.178407
4,0.244015,39.877727
4,0.244459,38.467239
4,0.244875,41.191103
4,0.245285,42.664567
4,0.245692,41.330547
4,0.246097,40.583936
4,0.246503,40.873892
4,0.246907,40.333487
4,0.247309,39.395955
4,0.247712,40.611946
4,0.248125,39.829444
4,0.248529,38.156710
4,0.248984,37.913618
4,0.249390,37.350999
4,0.249796,35.758737
4,0.250208,36.031459
4,0.250613,34.652644
4,0.251016,35.409792
4,0.251418,33.593573
4,0.251829,31.908862
4,0.252254,32.247832
4,0.252678,32.882270
4,0.253078,32.284175
4,0.253479,30.326733
4,0.253847,28.444439
4,0.254071,26.633737
4,0.254291,26.123258
4,0.254523,27.533065
4,0.254742,26.294691
4,0.254959,24.172315
4,0.255172,22.984276
4,0.255387,22.290977
4,0.255601,21.158770
4,0.255825,19.555102
4,0.256046,18.380689
4,0.256261,19.879854
4,0.256474,18.924742
4,0.256688,17.319541
4,0.256899,15.560889
4,0.257113,14.328442
4,0.257325,12.570302
4,0.257538,12.085327
4,0.257751,10.329106
4,0.257965,10.476895
4,0.258179,11.062044
4,0.258392,11.062044
5,0.258585,0.000000
5,0.258946,-0.508520
5,0.259175,-0.326774
5,0.259395,-0.732332
5,0.259611,-0.769629
5,0.259842,-1.168143
5,0.260088,-1.962153
5,0.260306,-1.468988
5,0.260522,-1.481640
5,0.260854,-1.831694
5,0.261208,-1.227839
5,0.261439,-0.477887
5,0.261663,-0.669833
5,0.261883,-0.790524
5,0.262135,-0.900903
5,0.262357,-0.926790
5,0.262576,-0.749184
5,0.262794,-0.404007
5,0.263010,-0.415325
5,0.263264,-0.219164
5,0.263533,-0.855985
5,0.263755,-0.620610
5,0.264104,0.403185
5,0.264338,-0.147175
5,0.264555,0.164992
5,0.264772,0.391209
5,0.264997,0.529041
5,0.265230,0.306714
5,0.265449,0.352628
5,0.265665,0.608088
5,0.265881,0.862942
5,0.266098,0.850943
5,0.266349,0.848687
5,0.266569,0.894836
5,0.266785,0.744902
5,0.266999,0.304951
5,0.267212,0.256965
5,0.267447,0.248294
5,0.267664,0.288611
5,0.267896,0.278551
5,0.268114,1.233262
5,0.268328,1.302001
5,0.268566,1.254089
5,0.268783,2.455728
5,0.268996,2.268572
5,0.269295,1.833046
5,0.269701,1.918282
5,0.269935,2.414693
5,0.270157,3.086670
5,0.270374,3.371222
5,0.270607,3.347933
5,0.270828,2.963541
5,0.271043,2.952579
5,0.271259,2.542792
5,0.271477,2.502484
5,0.271760,2.697663
5,0.271995,2.547526
5,0.272215,2.641686
5,0.272431,3.783492
5,0.272676,3.625570
5,0.272900,4.132689
5,0.273118,4.239649
5,0.273335,4.246968
5,0.273550,4.536849
5,0.273782,4.505637
5,0.273999,4.359061
5,0.274213,5.513692
5,0.274428,6.360308
5,0.274642,6.701154
5,0.274873,7.836128
5,0.275089,7.988942
5,0.275303,7.812291
5,0.275517,7.858532
5,0.275741,7.742364
5,0.275988,8.509120
5,0.276208,8.524692
5,0.276426,9.461148
5,0.276643,10.825452
5,0.276893,11.749876
5,0.277122,11.891296
5,0.277343,11.801518
5,0.277576,11.817066
5,0.277955,12.895421
5,0.278215,14.544825
5,0.278440,15.658787
5,0.278660,16.216010
5,0.278877,16.109624
5,0.279114,16.978745
5,0.279332,16.923681
5,0.279548,16.886021
5,0.279764,17.207112
5,0.280379,19.104428
5,0.280694,20.644703
5,0.280915,20.517992
5,0.281145,20.457563
5,0.281368,20.418121
5,0.281585,20.244572
5,0.281800,20.068777
5,0.282013,19.865535
5,0.282244,19.699517
5,0.282462,19.659762
5,0.282678,19.929621
5,0.282891,19.741095
5,0.283105,20.926971
5,0.283337,20.816606
5,0.283554,20.628833
5,0.283774,22.180333
5,0.284009,22.089231
5,0.284224,23.091099
5,0.284456,23.191584
5,0.284671,23.247379
5,0.284884,23.044648
5,0.285098,25.252467
5,0.285311,26.112692
5,0.285540,26.089310
5,0.285753,27.316101
5,0.285966,27.535115
5,0.286339,28.148420
5,0.286637,28.045012
5,0.286862,27.847240
5,0.287082,28.726062
5,0.287299,28.664727
5,0.287522,28.637674
5,0.287859,28.692897
5,0.288080,28.509068
5,0.288297,29.751509
5,0.288512,30.336727
5,0.288745,31.370162
5,0.288962,31.959475
5,0.289177,33.142073
5,0.289390,32.823413
5,0.289602,32.577435
5,0.289814,32.428093
5,0.290034,32.442751
5,0.290266,33.619235
5,0.290495,34.661003
5,0.290714,34.605386
5,0.290927,34.873529
5,0.291141,34.514241
5,0.291355,34.797411
5,0.291568,35.758316
5,0.291781,36.136936
5,0.292015,35.654737
5,0.292230,35.407022
5,0.292445,35.346618
5,0.292696,36.961687
5,0.292911,37.935569
5,0.293126,38.983533
5,0.293339,39.561801
5,0.293553,39.765916
5,0.293764,39.257960
5,0.293976,38.836584
5,0.294188,39.337519
5,0.294400,39.528349
5,0.294785,38.970212
5,0.295020,38.811649
5,0.295241,38.162211
5,0.295493,38.547813
5,0.295716,38.485465
5,0.295950,37.819054
5,0.296168,37.106573
5,0.296383,36.980288
5,0.296598,36.962781
5,0.296829,36.913800
5,0.297049,36.146750
5,0.297265,36.301401
5,0.297477,35.651905
5,0.297690,35.292354
5,0.297902,34.762790
5,0.298114,34.540870
5,0.298324,33.620793
5,0.298536,34.268466
5,0.298748,35.599577
5,0.298960,36.055180
5,0.299171,35.100733
5,0.299383,36.397375
5,0.299594,37.497661
5,0.299806,36.940108
5,0.300041,37.138512
5,0.300254,36.060219
5,0.300466,35.750146
5,0.300678,35.938895
5,0.300889,36.242573
5,0.301100,36.729954
5,0.301311,36.593102
5,0.301523,36.006483
5,0.301744,37.728328
5,0.301957,37.963887
5,0.302169,36.686659
5,0.302379,35.777744
5,0.302597,34.561866
5,0.302845,35.071593
5,0.303229,33.882088
5,0.303529,32.569015
5,0.303750,31.315041
5,0.303987,32.159072
5,0.304227,31.177313
5,0.304448,32.579606
5,0.304668,33.033184
5,0.304904,32.693798
5,0.305123,31.666488
5,0.305338,30.658878
5,0.305554,31.426511
5,0.305775,32.969291
5,0.306002,33.123851
5,0.306219,33.037250
5,0.306433,31.340933
5,0.306649,31.117768
5,0.306880,29.370790
5,0.307099,27.907293
5,0.307313,27.406569
5,0.307533,26.973230
